7.506470060270711286e+00
9.054243800332290038e-02
5.608112412286151738e+01
8.718176018362162605e-01
1.666031394321681736e-01
9.268239862555202047e-01
1.459779190691115267e-03
1.000000000000000048e-04
3.670680639285863700e-07
