Total DE iterations: 20
--------------------------------------------------

Population size: 2000
Max iterations: 20

1, 1.0101E-01, 1.6479
2, 9.5679E-02, 0.3051
3, 9.5679E-02, 0.3283
4, 9.5679E-02, 0.3515
5, 9.5679E-02, 0.3242
6, 9.5679E-02, 0.3481
7, 9.3396E-02, 0.3127
8, 9.3396E-02, 0.3452
9, 8.2241E-02, 0.3095
10, 8.2241E-02, 0.2904
11, 8.2241E-02, 0.3275
12, 8.2241E-02, 0.2874
13, 8.2241E-02, 0.2828
14, 8.2241E-02, 0.2710
15, 8.2241E-02, 0.2812
16, 8.2241E-02, 0.2459
17, 8.2241E-02, 0.2385
18, 8.2241E-02, 0.2525
19, 8.1903E-02, 0.2323
20, 8.1903E-02, 0.2445
