Total number of NODE iterations: 20
--------------------------------------------------

1, 8.1874E-02, 5.3157
2, 8.1856E-02, 2.2403
3, 8.1856E-02, 2.1779
4, 8.1856E-02, 2.2080
5, 8.1856E-02, 2.2407
6, 8.1854E-02, 2.1914
7, 8.1854E-02, 2.2367
8, 8.1854E-02, 2.2472
9, 8.1853E-02, 2.1095
10, 8.1853E-02, 2.2127
11, 8.1853E-02, 2.2296
12, 8.1853E-02, 2.2030
13, 8.1851E-02, 2.1926
14, 8.1851E-02, 2.1811
15, 8.1849E-02, 2.2145
16, 8.1849E-02, 2.2330
17, 8.1849E-02, 2.2337
18, 8.1849E-02, 2.2024
19, 8.1849E-02, 2.2296
