Total number of NODE iterations: 1000
--------------------------------------------------

1, 8.2211E-02, 2.9500
2, 8.2211E-02, 0.0166
3, 8.2211E-02, 0.0154
4, 8.2211E-02, 0.0160
5, 8.2211E-02, 0.0160
6, 8.2211E-02, 0.0154
7, 8.2211E-02, 0.0141
8, 8.2211E-02, 0.0147
9, 8.2211E-02, 0.0143
10, 8.2211E-02, 0.0142
11, 8.2211E-02, 0.0151
12, 8.2211E-02, 0.0135
13, 8.2211E-02, 0.0153
14, 8.2211E-02, 0.0139
15, 8.2211E-02, 0.0151
16, 8.2211E-02, 0.0149
17, 8.2211E-02, 0.0146
18, 8.2211E-02, 0.0130
19, 8.2211E-02, 0.0142
20, 8.2211E-02, 0.0141
21, 8.2211E-02, 0.0150
22, 8.2211E-02, 0.0134
23, 8.2211E-02, 0.0147
24, 8.2211E-02, 0.0153
25, 8.2211E-02, 0.0144
26, 8.2211E-02, 0.0147
27, 8.2211E-02, 0.0145
28, 8.2211E-02, 0.0161
29, 8.2211E-02, 0.0146
30, 8.2211E-02, 0.0123
31, 8.2211E-02, 0.0154
32, 8.2211E-02, 0.0136
33, 8.2211E-02, 0.0123
34, 8.2211E-02, 0.0137
35, 8.2211E-02, 0.0150
36, 8.2211E-02, 0.0139
37, 8.2211E-02, 0.0143
38, 8.2211E-02, 0.0130
39, 8.2211E-02, 0.0139
40, 8.2211E-02, 0.0133
41, 8.2211E-02, 0.0144
42, 8.2211E-02, 0.0162
43, 8.2211E-02, 0.0150
44, 8.2211E-02, 0.0147
45, 8.2211E-02, 0.0129
46, 8.2211E-02, 0.0125
47, 8.2211E-02, 0.0128
48, 8.2211E-02, 0.0132
49, 8.2211E-02, 0.0148
50, 8.2211E-02, 0.0165
51, 8.2211E-02, 0.0141
52, 8.2211E-02, 0.0150
53, 8.2211E-02, 0.0157
54, 8.2211E-02, 0.0153
55, 8.2211E-02, 0.0134
56, 8.2211E-02, 0.0148
57, 8.2211E-02, 0.0139
58, 8.2211E-02, 0.0137
59, 8.2211E-02, 0.0129
60, 8.2211E-02, 0.0156
61, 8.2211E-02, 0.0153
62, 8.2211E-02, 0.0145
63, 8.2211E-02, 0.0141
64, 8.2211E-02, 0.0139
65, 8.2211E-02, 0.0143
66, 8.2211E-02, 0.0134
67, 8.2211E-02, 0.0129
68, 8.2211E-02, 0.0142
69, 8.2211E-02, 0.0149
70, 8.2211E-02, 0.0141
71, 8.2211E-02, 0.0149
72, 8.2211E-02, 0.0134
73, 8.2211E-02, 0.0129
74, 8.2211E-02, 0.0137
75, 8.2211E-02, 0.0135
76, 8.2211E-02, 0.0137
77, 8.2211E-02, 0.0122
78, 8.2211E-02, 0.0129
79, 8.2211E-02, 0.0145
80, 8.2211E-02, 0.0137
81, 8.2211E-02, 0.0138
82, 8.2211E-02, 0.0140
83, 8.2211E-02, 0.0146
84, 8.2211E-02, 0.0151
85, 8.2211E-02, 0.0139
86, 8.2211E-02, 0.0167
87, 8.2211E-02, 0.0162
88, 8.2211E-02, 0.0126
89, 8.2211E-02, 0.0147
90, 8.2211E-02, 0.0138
91, 8.2211E-02, 0.0145
92, 8.2211E-02, 0.0131
93, 8.2211E-02, 0.0146
94, 8.2211E-02, 0.0158
95, 8.2211E-02, 0.0138
96, 8.2211E-02, 0.0128
97, 8.2211E-02, 0.0144
98, 8.2211E-02, 0.0143
99, 8.2211E-02, 0.0139
100, 8.2211E-02, 0.0158
101, 8.2211E-02, 0.0140
102, 8.2211E-02, 0.0122
103, 8.2211E-02, 0.0146
104, 8.2211E-02, 0.0137
105, 8.2211E-02, 0.0144
106, 8.2211E-02, 0.0150
107, 8.2211E-02, 0.0141
108, 8.2211E-02, 0.0148
109, 8.2211E-02, 0.0131
110, 8.2211E-02, 0.0142
111, 8.2211E-02, 0.0143
112, 8.2211E-02, 0.0174
113, 8.2211E-02, 0.0137
114, 8.2211E-02, 0.0147
115, 8.2211E-02, 0.0129
116, 8.2211E-02, 0.0122
117, 8.2211E-02, 0.0151
118, 8.2211E-02, 0.0147
119, 8.2211E-02, 0.0148
120, 8.2211E-02, 0.0140
121, 8.2211E-02, 0.0124
122, 8.2211E-02, 0.0131
123, 8.2211E-02, 0.0149
124, 8.2211E-02, 0.0141
125, 8.2211E-02, 0.0138
126, 8.2211E-02, 0.0151
127, 8.2211E-02, 0.0130
128, 8.2211E-02, 0.0145
129, 8.2211E-02, 0.0129
130, 8.2211E-02, 0.0142
131, 8.2211E-02, 0.0131
132, 8.2211E-02, 0.0161
133, 8.2211E-02, 0.0136
134, 8.2211E-02, 0.0136
135, 8.2211E-02, 0.0141
136, 8.2211E-02, 0.0133
137, 8.2211E-02, 0.0137
138, 8.2211E-02, 0.0137
139, 8.2211E-02, 0.0158
140, 8.2211E-02, 0.0150
141, 8.2211E-02, 0.0145
142, 8.2211E-02, 0.0152
143, 8.2211E-02, 0.0133
144, 8.2211E-02, 0.0138
145, 8.2211E-02, 0.0135
146, 8.2211E-02, 0.0123
147, 8.2211E-02, 0.0155
148, 8.2211E-02, 0.0137
149, 8.2211E-02, 0.0132
150, 8.2211E-02, 0.0142
151, 8.2211E-02, 0.0165
152, 8.2211E-02, 0.0134
153, 8.2211E-02, 0.0139
154, 8.2211E-02, 0.0126
155, 8.2211E-02, 0.0145
156, 8.2211E-02, 0.0138
157, 8.2211E-02, 0.0122
158, 8.2211E-02, 0.0153
159, 8.2211E-02, 0.0135
