4.000000000000000000e+00,4.590000000000000000e+02,3.860000000000000000e+02,nan,nan,3.926778033614682499e+02,2.338499449620838959e+02,2.627570160105128707e+02,9.981636822764700767e+00,1.879819119668495908e+00
6.000000000000000000e+00,7.400000000000000000e+01,1.172000000000000000e+03,8.880000000000000000e+02,nan,8.451527458391178982e+01,1.228704351705333693e+03,8.954384103853317356e+02,3.676337029850404292e+01,3.284180579686729828e+00
7.000000000000000000e+00,nan,4.747000000000000000e+04,4.577000000000000000e+03,nan,3.854252050974712063e+01,7.126583626539848410e+03,2.768677590770331335e+03,7.930167813009782662e+01,5.125157582855989880e+00
8.000000000000000000e+00,nan,1.758250000000000000e+05,3.286000000000000000e+04,2.890000000000000000e+02,1.704081658078476025e+01,1.785556774091692059e+05,3.122995178349738126e+04,3.561649981061071912e+02,9.178593766250280339e+00
1.300000000000000000e+01,nan,4.911000000000000000e+03,4.672700000000000000e+04,9.564000000000000000e+03,3.908002476583509743e-01,7.193617203258466361e+03,4.461299890516170126e+04,1.314035911462530748e+04,2.057322541358971965e-04
1.500000000000000000e+01,nan,7.417000000000000000e+03,2.758600000000000000e+04,1.563100000000000000e+04,8.859282784952447753e-02,1.959693233633419368e+03,2.913628134816323654e+04,1.510158022032626286e+04,3.561936782415028738e-05
2.200000000000000000e+01,nan,3.359000000000000000e+03,1.365000000000000000e+04,4.174400000000000000e+04,4.914215050347628400e-04,2.394524245274904928e+01,1.098264629851498648e+04,1.847525790565125135e+04,1.744011518019662823e-06
2.800000000000000000e+01,nan,nan,3.936000000000000000e+03,3.270500000000000000e+04,5.725185673019163124e-06,5.573526238245962716e-01,6.546711390538692285e+03,1.985497424202418551e+04,5.078617616704419616e-07
