1.719240000000000146e+04,3.536819999999999595e+02,4.000000000000000192e-04,3.540000000000000000e+02,2.413934964700865970e-04
2.011176000000000204e+04,3.546829999999999927e+02,3.499999999999999964e-04,3.547256748655453862e+02,2.560287716788585584e-04
2.367221999999999753e+04,3.556829999999999927e+02,2.833333333333333537e-04,3.556725529228006053e+02,2.763531537812411202e-04
2.795081999999999971e+04,3.566839999999999691e+02,2.333333333333333310e-04,3.569148504734944822e+02,3.052699497109500671e-04
3.423641999999999825e+04,3.637239999999999895e+02,4.666666666666666619e-04,3.589966838051083187e+02,3.600304127764891574e-04
3.630239999999999418e+04,3.647249999999999659e+02,4.833333333333333362e-04,3.597631272662454762e+02,3.823653091611634827e-04
3.834659999999999854e+04,3.657259999999999991e+02,4.833333333333333362e-04,3.605696671140479452e+02,4.072361932951985342e-04
4.031616000000000349e+04,3.667299999999999613e+02,5.166666666666666846e-04,3.613978582810311195e+02,4.343117558099763415e-04
4.221516000000000349e+04,3.677319999999999709e+02,5.333333333333333589e-04,3.622501088052742944e+02,4.638888859020968806e-04
4.403886000000000058e+04,3.687319999999999709e+02,5.500000000000000331e-04,3.631248960731525131e+02,4.961585871697646484e-04
4.580573999999999796e+04,3.697339999999999804e+02,5.666666666666667074e-04,3.640323343308608059e+02,5.317951285448188322e-04
4.747859999999999854e+04,3.707339999999999804e+02,5.999999999999999474e-04,3.649534842140221826e+02,5.703540452494178410e-04
4.905503999999999360e+04,3.717369999999999663e+02,6.333333333333332959e-04,3.658846389675878186e+02,6.119175784987618228e-04
5.054627999999999884e+04,3.727369999999999663e+02,6.666666666666666444e-04,3.668299581208907512e+02,6.569315387987178026e-04
5.194836000000000058e+04,3.737409999999999854e+02,7.166666666666665587e-04,3.677842525822186985e+02,7.054256357118329768e-04
5.328192000000000553e+04,3.747419999999999618e+02,7.500000000000000156e-04,3.687594499377496504e+02,7.583422683810881436e-04
5.452368000000000029e+04,3.757419999999999618e+02,8.000000000000000383e-04,3.697354448178251118e+02,8.149093892202727112e-04
5.568869999999999709e+04,3.767439999999999714e+02,8.666666666666666269e-04,3.707194959101290124e+02,8.758191451815574343e-04
5.677409999999999854e+04,3.777450000000000045e+02,9.166666666666666496e-04,3.717046386653378249e+02,9.409306371509218447e-04
5.779709999999999854e+04,3.787459999999999809e+02,9.833333333333332382e-04,3.727024008522566305e+02,1.011347682909879368e-03
5.875218000000000029e+04,3.797459999999999809e+02,1.049999999999999935e-03,3.737035237552545368e+02,1.086797797707528745e-03
5.963394000000000233e+04,3.807489999999999668e+02,1.133333333333333415e-03,3.746962254802357393e+02,1.166641663375058173e-03
6.047760000000000582e+04,3.817519999999999527e+02,1.183333333333333329e-03,3.757165749749730139e+02,1.254240891720076034e-03
6.125141999999999825e+04,3.827549999999999955e+02,1.299999999999999940e-03,3.767219727056069019e+02,1.346368522913723954e-03
6.197748000000000320e+04,3.837559999999999718e+02,1.383333333333333420e-03,3.777346364349403984e+02,1.445341024669527215e-03
6.265955999999999767e+04,3.847569999999999482e+02,1.466666666666666683e-03,3.787559648412315596e+02,1.551812522384957626e-03
6.328757999999999447e+04,3.857589999999999577e+02,1.600000000000000077e-03,3.797649634772562308e+02,1.663943368315095846e-03
6.387792000000000553e+04,3.867609999999999673e+02,1.699999999999999905e-03,3.807820102171881445e+02,1.784360739687111718e-03
6.441989999999999418e+04,3.877659999999999627e+02,1.850000000000000082e-03,3.817825330786317295e+02,1.910478547709135166e-03
6.493374000000000524e+04,3.887659999999999627e+02,1.950000000000000127e-03,3.827984585064141356e+02,2.046751139412146189e-03
6.540239999999999418e+04,3.897669999999999959e+02,2.133333333333333436e-03,3.837901313384601849e+02,2.188199775632951576e-03
6.584393999999998778e+04,3.907669999999999959e+02,2.266666666666666829e-03,3.847890160079595034e+02,2.339562916846458455e-03
6.625680000000000291e+04,3.917679999999999723e+02,2.433333333333333355e-03,3.857873993287382177e+02,2.500249106498079413e-03
6.663461999999999534e+04,3.927699999999999818e+02,2.650000000000000012e-03,3.867628653047785861e+02,2.666812142014076022e-03
6.698760000000000582e+04,3.937749999999999773e+02,2.850000000000000103e-03,3.877345996612109502e+02,2.842636318672099507e-03
6.731994000000000233e+04,3.947769999999999868e+02,3.016666666666666628e-03,3.887097503329745223e+02,3.029528007045606802e-03
6.762413999999999942e+04,3.957789999999999964e+02,3.299999999999999982e-03,3.896600727130852420e+02,3.222248710355772074e-03
6.790859999999999127e+04,3.967799999999999727e+02,3.516666666666666639e-03,3.906049180659940134e+02,3.424741013666417633e-03
6.817217999999999302e+04,3.977839999999999918e+02,3.816666666666666992e-03,3.915348169836903480e+02,3.635145279011118245e-03
6.841847999999999593e+04,3.987849999999999682e+02,4.066666666666666347e-03,3.924567436007644119e+02,3.855155715360523722e-03
6.864941999999999825e+04,3.997859999999999445e+02,4.333333333333333134e-03,3.933731792138965488e+02,4.085648320796477807e-03
6.886313999999999942e+04,4.007869999999999777e+02,4.683333333333333619e-03,3.942713235473275972e+02,4.323477455531728707e-03
6.906527999999999884e+04,4.017880000000000109e+02,4.949999999999999539e-03,3.951701260041170372e+02,4.573850269874122146e-03
6.925458000000000175e+04,4.027889999999999873e+02,5.283333333333333458e-03,3.960601970491723023e+02,4.834531553182638136e-03
7.104000000000000000e+04,4.071809999999999832e+02,6.183333333333333216e-03,4.082778383183899109e+02,1.002698602637021666e-02
7.119396000000000640e+04,4.081809999999999832e+02,6.500000000000000569e-03,4.098940087316806853e+02,1.099576080187386964e-02
7.133100000000000000e+04,4.091849999999999454e+02,7.333333333333333197e-03,4.114689943772241918e+02,1.201857282378019157e-02
7.145850000000000000e+04,4.101859999999999786e+02,7.849999999999999339e-03,4.130711120152870990e+02,1.314429188139798997e-02
7.157555999999999767e+04,4.111879999999999882e+02,8.550000000000000308e-03,4.146793388917873244e+02,1.436673478849815125e-02
7.168517999999999302e+04,4.121909999999999741e+02,9.150000000000000147e-03,4.163263659642948937e+02,1.572121736367152953e-02
7.178507999999998719e+04,4.131920000000000073e+02,1.003333333333333334e-02,4.179678239701325424e+02,1.718135595037660265e-02
7.187868000000000757e+04,4.141970000000000027e+02,1.073333333333333431e-02,4.196495851141502271e+02,1.879919005116437863e-02
7.196483999999999651e+04,4.151989999999999554e+02,1.163333333333333233e-02,4.213431127332866026e+02,2.056130327286911225e-02
7.204494000000000233e+04,4.162039999999999509e+02,1.255000000000000039e-02,4.230655164203473078e+02,2.249944983510604804e-02
7.212047999999999593e+04,4.172049999999999841e+02,1.325000000000000136e-02,4.248446235492555729e+02,2.466628206585237335e-02
7.218954000000000815e+04,4.182060000000000173e+02,1.450000000000000074e-02,4.266269229169845403e+02,2.701616449737537229e-02
7.225590000000000873e+04,4.192060000000000173e+02,1.506666666666666744e-02,4.285061815952357165e+02,2.970111081335020248e-02
7.231938000000000466e+04,4.202089999999999463e+02,1.579999999999999807e-02,4.304862186996400055e+02,3.277579819689861035e-02
7.237704000000000815e+04,4.212110000000000127e+02,1.738333333333333050e-02,4.324697515516247677e+02,3.612610288726317981e-02
7.242863999999999942e+04,4.222149999999999750e+02,1.946666666666666684e-02,4.344235847002636888e+02,3.970850800720267249e-02
7.247441999999999825e+04,4.232219999999999800e+02,2.198333333333333389e-02,4.363253979441120691e+02,4.348202732047309199e-02
7.251612000000000990e+04,4.242239999999999895e+02,2.403333333333333363e-02,4.382209177014327111e+02,4.754172653030713097e-02
7.255469999999999709e+04,4.252279999999999518e+02,2.603333333333333541e-02,4.401381506738257485e+02,5.196937989895514948e-02
7.259039999999999418e+04,4.262309999999999945e+02,2.809999999999999998e-02,4.420772599085620982e+02,5.679556858404972292e-02
7.262340000000000873e+04,4.272350000000000136e+02,3.041666666666666477e-02,4.440357973964824509e+02,6.204564199060155771e-02
7.265405999999999767e+04,4.282359999999999900e+02,3.263333333333333364e-02,4.460236797823421284e+02,6.778180837229379196e-02
