Total DE iterations: 40
--------------------------------------------------

Population size: 200
Max iterations: 40

1, 6.2691E+00, 148.8988
2, 6.2691E+00, 62.9538
3, 6.2691E+00, 115.0189
4, 6.2691E+00, 91.2369
5, 6.2691E+00, 138.7757
6, 6.2691E+00, 132.9031
7, 6.2691E+00, 148.4574
8, 4.2378E+00, 96.6671
9, 4.2378E+00, 113.4676
10, 4.2378E+00, 129.6871
11, 4.2378E+00, 126.2686
12, 4.2378E+00, 133.1458
13, 3.8880E+00, 128.1599
14, 3.0488E+00, 139.2080
15, 3.0488E+00, 142.6677
16, 3.0488E+00, 104.8321
17, 2.2595E+00, 127.4208
18, 2.2595E+00, 122.1186
19, 2.2595E+00, 123.3459
20, 2.2595E+00, 129.8870
21, 2.2595E+00, 132.9729
22, 2.2595E+00, 121.6934
23, 2.2595E+00, 107.9801
24, 2.2595E+00, 110.6202
25, 2.2595E+00, 111.0735
26, 2.2595E+00, 102.0527
27, 2.2595E+00, 109.0030
28, 2.2595E+00, 110.3856
29, 2.2573E+00, 113.9216
30, 2.2573E+00, 97.9186
31, 2.2573E+00, 98.4021
32, 2.2573E+00, 113.2400
33, 2.2573E+00, 105.4392
34, 2.2573E+00, 115.3721
35, 1.8402E+00, 125.4083
36, 1.1081E+00, 97.4943
37, 1.1081E+00, 129.4392
38, 1.1081E+00, 91.6242
39, 1.1081E+00, 110.9241
40, 1.1081E+00, 104.8346
