Total number of NODE iterations: 1000
--------------------------------------------------

1, 1.1081E+00, 22.1934
2, 1.0659E+00, 8.4637
3, 9.8409E-01, 8.4702
4, 9.8409E-01, 8.4729
5, 9.8409E-01, 8.4790
6, 9.8395E-01, 8.5092
7, 9.8395E-01, 8.6621
8, 9.8395E-01, 8.6622
9, 9.8395E-01, 8.4885
10, 9.8395E-01, 8.5055
11, 9.8395E-01, 8.4969
12, 9.8395E-01, 8.4663
13, 9.8395E-01, 8.4926
14, 9.8395E-01, 8.7031
15, 9.8395E-01, 8.4911
16, 9.8395E-01, 8.5200
17, 9.8395E-01, 8.4685
18, 9.8395E-01, 8.4595
19, 9.8291E-01, 8.5051
20, 9.8291E-01, 8.4733
21, 9.8291E-01, 8.6952
22, 9.8291E-01, 8.4882
23, 9.8258E-01, 8.4884
24, 9.8258E-01, 8.5260
25, 9.8258E-01, 8.4899
26, 9.8258E-01, 8.4810
27, 9.8181E-01, 8.4907
28, 9.8181E-01, 8.4994
29, 9.8181E-01, 8.5063
30, 9.8181E-01, 8.4752
31, 9.8181E-01, 8.5069
32, 9.8181E-01, 8.5427
33, 9.8181E-01, 8.5194
34, 9.8181E-01, 8.6854
35, 9.8181E-01, 8.7149
36, 9.8181E-01, 8.7041
37, 9.8181E-01, 8.5620
38, 9.8181E-01, 8.5483
39, 9.8140E-01, 8.5427
40, 9.8140E-01, 8.7374
41, 9.8140E-01, 8.5666
42, 9.8140E-01, 8.5503
43, 9.8140E-01, 8.5207
44, 9.8140E-01, 8.5492
45, 9.8140E-01, 8.5687
46, 9.8140E-01, 8.6019
47, 9.8137E-01, 8.6180
48, 9.8137E-01, 8.4831
49, 9.8137E-01, 8.5350
50, 9.8137E-01, 8.5171
51, 9.8137E-01, 8.5039
52, 9.8137E-01, 8.5207
53, 9.8137E-01, 8.6544
54, 9.8136E-01, 8.5610
55, 9.8136E-01, 8.5115
56, 9.8136E-01, 8.4712
57, 9.8136E-01, 8.4768
58, 9.8134E-01, 8.5142
59, 9.8134E-01, 8.4893
60, 9.8134E-01, 8.4950
61, 9.8131E-01, 8.4631
62, 9.8131E-01, 8.5017
63, 9.8131E-01, 8.5033
64, 9.8131E-01, 8.4658
65, 9.8131E-01, 8.4971
66, 9.8131E-01, 8.4589
67, 9.8131E-01, 8.5000
68, 9.8129E-01, 8.5068
69, 9.8129E-01, 8.4735
70, 9.8129E-01, 8.5247
71, 9.8129E-01, 8.5488
72, 9.8129E-01, 8.5133
73, 9.8129E-01, 8.4815
74, 9.8129E-01, 8.5320
75, 9.8129E-01, 8.4959
76, 9.8129E-01, 8.5926
77, 9.8129E-01, 8.4593
78, 9.8129E-01, 8.4932
79, 9.8129E-01, 8.5174
80, 9.8129E-01, 8.4812
81, 9.8129E-01, 8.5145
82, 9.8129E-01, 8.4919
83, 9.8129E-01, 8.5083
84, 9.8129E-01, 8.5012
85, 9.8129E-01, 8.4660
86, 9.8129E-01, 8.4879
87, 9.8129E-01, 8.4967
88, 9.8128E-01, 8.4936
89, 9.8128E-01, 8.5078
90, 9.8128E-01, 8.4728
91, 9.8128E-01, 8.5095
92, 9.8128E-01, 8.6999
93, 9.8128E-01, 8.5157
94, 9.8128E-01, 8.4982
95, 9.8128E-01, 8.5129
96, 9.8128E-01, 8.4604
97, 9.8128E-01, 8.4820
98, 9.8128E-01, 8.4676
99, 9.8128E-01, 8.4819
100, 9.8128E-01, 8.5146
101, 9.8128E-01, 8.4863
102, 9.8128E-01, 8.5325
103, 9.8127E-01, 8.5426
104, 9.8127E-01, 8.5141
105, 9.8127E-01, 8.4978
106, 9.8127E-01, 8.4478
107, 9.8127E-01, 8.4767
108, 9.8127E-01, 8.4642
109, 9.8127E-01, 8.5634
110, 9.8127E-01, 8.5003
111, 9.8127E-01, 8.5600
112, 9.8127E-01, 8.5089
113, 9.8127E-01, 8.4591
114, 9.8127E-01, 8.4754
115, 9.8127E-01, 8.4689
116, 9.8127E-01, 8.5629
117, 9.8127E-01, 8.5083
118, 9.8127E-01, 8.5161
119, 9.8127E-01, 8.4996
120, 9.8126E-01, 8.4937
121, 9.8126E-01, 8.4584
122, 9.8126E-01, 8.4657
123, 9.8126E-01, 8.5551
124, 9.8126E-01, 8.4935
125, 9.8126E-01, 8.4689
126, 9.8126E-01, 8.4929
127, 9.8126E-01, 8.5176
128, 9.8126E-01, 8.5104
129, 9.8126E-01, 8.4807
130, 9.8126E-01, 8.4693
131, 9.8126E-01, 8.5104
132, 9.8126E-01, 8.4652
133, 9.8126E-01, 8.4915
134, 9.8126E-01, 8.5165
135, 9.8126E-01, 8.4657
136, 9.8125E-01, 8.5841
137, 9.8125E-01, 8.7035
138, 9.8125E-01, 8.4627
