1.006134969325153394e-01,1.485559999999999970e-06,1.194902394623262713e-06,-9.965905134811546441e-07,1.414164662859043631e+00,1.587953332508337752e-05
1.092024539877300554e-01,1.485559999999999970e-06,1.629113608926992665e-06,-8.056960944114338536e-07,6.882889846629534958e+00,2.765749424010576749e-05
1.171779141104294514e-01,1.702159999999999937e-06,2.314971614024767258e-06,-4.874888348869307785e-07,1.480491481318513358e+01,1.287095866952286851e-04
1.202453987730061208e-01,2.048709999999999821e-06,2.586480615176069580e-06,-3.300896268261556825e-07,1.831863090009218453e+01,1.236110504169954274e-04
1.239263803680981380e-01,2.337500000000000066e-06,2.918826064148367569e-06,-1.249235882787367601e-07,2.270544436522980192e+01,1.020946341811355051e-04
1.269938650306748351e-01,2.640729999999999957e-06,3.200588596703995377e-06,5.352607824744565134e-08,2.640131735717456962e+01,9.096897612381394022e-05
1.300613496932515600e-01,2.972839999999999984e-06,3.483707142987199179e-06,2.308250621036193045e-07,3.004021414845620086e+01,9.765298668952896984e-05
1.337423312883435633e-01,3.247200000000000013e-06,3.805195251928451698e-06,4.203429348697040152e-07,3.421033139778192123e+01,9.877813950245079174e-05
1.349693251533742311e-01,3.550429999999999903e-06,3.906479295079049093e-06,4.772352944964761653e-07,3.552964648806462122e+01,9.670472889355952433e-05
1.386503067484662344e-01,3.810340000000000012e-06,4.189763128391831693e-06,6.290031462983600612e-07,3.920531666548608740e+01,8.486313710493366554e-05
1.411042944785275699e-01,4.200219999999999742e-06,4.359384258591973113e-06,7.143751440823523902e-07,4.137445264265999612e+01,7.351572214253990212e-05
1.460122699386502965e-01,4.532330000000000192e-06,4.644922855359011307e-06,8.470074003820538442e-07,4.489169954151384445e+01,4.696684948374922337e-05
1.515337423312883569e-01,4.806680000000000369e-06,4.866543423825767744e-06,9.351509080579615821e-07,4.732875492297482367e+01,1.919998012527624178e-05
1.631901840490797562e-01,4.907759999999999578e-06,4.910970372579083141e-06,8.870258037012936675e-07,4.655438023523930724e+01,2.555052593577739344e-06
1.730061349693251538e-01,4.878880000000000288e-06,4.506197981526611745e-06,5.661857497748700294e-07,3.997876330880733775e+01,2.148976887383181400e-06
1.797546012269938265e-01,4.633410000000000248e-06,4.039603380849114339e-06,2.509706433527129696e-07,3.310956313996616984e+01,-2.895291267764023954e-06
1.840490797546012192e-01,4.359050000000000218e-06,3.678279867931644683e-06,3.095153671624574223e-08,2.814224619221837287e+01,-1.071408437024380773e-05
1.865030674846625547e-01,4.026939999999999768e-06,3.452820799152344339e-06,-9.687574381197472426e-08,2.520216776960439375e+01,-1.737599734194730867e-05
1.907975460122699474e-01,3.665950000000000027e-06,3.030049344220250225e-06,-3.175480730759481827e-07,2.004012474829203327e+01,-3.371095126419287858e-05
1.938650306748466168e-01,3.348280000000000069e-06,2.709552973546610952e-06,-4.681702067467123723e-07,1.645173898156366477e+01,-4.960266025505904476e-05
1.963190184049079523e-01,3.030599999999999834e-06,2.444128635705528716e-06,-5.816812414694470535e-07,1.370602108068827540e+01,-6.519822391404192518e-05
1.987730061349693433e-01,2.741810000000000012e-06,2.172184338436571659e-06,-6.869697197116609916e-07,1.111673209161764220e+01,-8.360697626130409615e-05
2.012269938650306789e-01,2.424140000000000053e-06,1.895108624874781342e-06,-7.821782434616896670e-07,8.723219254333901773e+00,-1.050608277034283935e-04
2.049079754601226822e-01,2.164220000000000092e-06,1.503544668726235800e-06,-9.011529893288263255e-07,5.578643885518332013e+00,-1.382328629949750292e-04
2.085889570552146854e-01,1.904309999999999984e-06,1.210751993430448951e-06,-9.878739341404149754e-07,3.062921681304747068e+00,-1.611749651064278384e-04
2.122699386503067442e-01,1.644400000000000087e-06,1.014040689057322588e-06,-1.043736245669981818e-06,1.261932305467475146e+00,-1.741640119480688989e-04
2.220858895705521419e-01,1.500000000000000038e-06,9.089018075224096708e-07,-1.053948716097901006e-06,3.366095824296344574e-01,-1.671863113093819948e-04
2.312883435582822056e-01,1.471119999999999901e-06,1.276586547087830957e-06,-9.013670748252428702e-07,4.610817116215212508e+00,-1.179668028325910176e-04
2.417177914110429371e-01,1.731030000000000010e-06,2.105481449150298737e-06,-5.708219126023010672e-07,1.429469605361829210e+01,-3.091873800383498222e-05
2.460122699386503298e-01,2.034270000000000176e-06,2.540641282620855572e-06,-3.940894187355772917e-07,1.922146529596561493e+01,9.897438489702339029e-06
2.490797546012269437e-01,2.337500000000000066e-06,2.876106422819717069e-06,-2.554808140101777859e-07,2.289023795834222952e+01,3.958426757608547400e-05
2.527607361963190025e-01,2.626289999999999888e-06,3.299701211620037632e-06,-7.700204450422725642e-08,2.731979479425694990e+01,7.494504113264823983e-05
2.552147239263803380e-01,2.987280000000000052e-06,3.591784711599938807e-06,4.860923436896820416e-08,3.021910349922713124e+01,9.793041239286619975e-05
2.588957055214723968e-01,3.276080000000000150e-06,4.033415749426587451e-06,2.442763789150053340e-07,3.437747348457848773e+01,1.299307356857945083e-04
2.631901840490797340e-01,3.752590000000000014e-06,4.416880670734862476e-06,4.448293413282521986e-07,3.877182499329425269e+01,1.403067819756394956e-04
2.662576687116564034e-01,4.113580000000000178e-06,4.607854897848007605e-06,5.612478493006007224e-07,4.150157871961263822e+01,1.249965988403674516e-04
2.699386503067484067e-01,4.445689999999999782e-06,4.793018580346651362e-06,6.716385687058444045e-07,4.422411710071711610e+01,8.199939983206917197e-05
2.766871165644171349e-01,4.835559999999999659e-06,5.062038862827418766e-06,7.927760692058898503e-07,4.737151477946690648e+01,-1.261508338497634481e-05
2.846625766871165308e-01,4.850000000000000151e-06,5.081761506493174883e-06,8.025597330848296008e-07,4.764777462704638822e+01,-3.533276213344853410e-05
2.957055214723925962e-01,4.893319999999999933e-06,4.608727905554751868e-06,5.703840046794905403e-07,4.193827933671221331e+01,-6.509730459193506546e-05
3.030674846625766583e-01,4.705600000000000314e-06,4.066674822411940816e-06,2.519660614574986983e-07,3.495754874418346958e+01,-8.366627176916234499e-05
3.085889570552146632e-01,4.416809999999999645e-06,3.619987516913540803e-06,-5.977123239609149977e-08,2.868783856391976528e+01,-8.289506167517992187e-05
3.116564417177913326e-01,4.084700000000000041e-06,3.358214131315487165e-06,-2.424869910015373514e-07,2.501733982396931566e+01,-8.082447739168984303e-05
3.141104294478527237e-01,3.839220000000000149e-06,3.140485024187784380e-06,-3.866221043176338739e-07,2.205934474133456291e+01,-8.067178967088773527e-05
3.177914110429447270e-01,3.535989999999999835e-06,2.798222601186250989e-06,-5.897931186918362592e-07,1.769158977390844711e+01,-8.621059354699504450e-05
3.208588957055214519e-01,3.146119999999999958e-06,2.496974293497465633e-06,-7.383237661330807469e-07,1.421015697371437980e+01,-9.910318723133593416e-05
3.226993865030674535e-01,2.799569999999999862e-06,2.314869627866553773e-06,-8.160464679515862477e-07,1.222771429074939142e+01,-1.090531287376354347e-04
3.263803680981595123e-01,2.539660000000000177e-06,1.993320398625830848e-06,-9.515739462956532081e-07,8.580973136758144548e+00,-1.170955837000588168e-04
3.294478527607361262e-01,2.207539999999999874e-06,1.770451689650672724e-06,-1.044546442371660935e-06,5.939334120766545766e+00,-1.131387161894963122e-04
