5.725763695136346955e-03
2.466871606940655368e-02
3.840902900649272272e-04
4.907961822754424065e+04
3.352516704379984169e+00
3.762143117147043886e-02
1.551387888952974097e-06
8.276710046016376652e-06
6.515971293011285767e-04
2.521313359742335600e-02
1.646807013281378516e-03
1.136219003593363745e-02
1.450000000000001194e-05
2.859158977117139821e-07
3.534049851906356139e+02
1.112470892064673717e+04
