Total DE iterations: 30
--------------------------------------------------

Population size: 600
Max iterations: 30

1, 9.6716E-01, 232.8513
2, 5.9112E-01, 117.5201
3, 5.9112E-01, 113.8579
4, 5.9112E-01, 115.4663
5, 5.9112E-01, 114.8045
6, 5.9112E-01, 107.6944
7, 5.9112E-01, 112.8888
8, 5.9112E-01, 113.6770
9, 5.9112E-01, 113.4317
10, 5.9112E-01, 113.4455
11, 5.6632E-01, 112.8999
12, 5.6632E-01, 113.2747
13, 5.6632E-01, 103.7860
14, 4.7911E-01, 114.2082
15, 4.5108E-01, 113.5390
16, 4.5108E-01, 113.4723
17, 1.9387E-01, 95.9551
18, 1.9387E-01, 113.5300
19, 1.9387E-01, 111.8242
20, 1.9387E-01, 113.2058
21, 1.9387E-01, 114.2136
22, 1.9387E-01, 106.5956
23, 1.9387E-01, 95.4893
24, 1.9387E-01, 112.9375
25, 1.9387E-01, 114.1368
26, 1.9387E-01, 113.7852
27, 1.9387E-01, 106.5998
28, 1.9387E-01, 113.0129
29, 1.9387E-01, 113.1997
30, 1.9387E-01, 113.2229
