0.000000000000000000e+00,1.000000000000000000e+00,1.009006120398282746e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.200000000000000000e+03,1.000000000000000000e+00,1.318697707926972384e+00,4.306293890000000101e+04,6.550441269597206701e+04
1.440000000000000000e+04,1.000000000000000000e+00,2.432113171177888500e+00,4.115065949999999721e+05,4.430620948739777086e+05
2.160000000000000000e+04,1.000000000000000000e+00,3.146401301970449538e+00,1.152782080000000075e+06,1.188711097502891207e+06
2.880000000000000000e+04,1.000000000000000000e+00,3.341643268007135958e+00,2.538859490000000224e+06,2.212888665715168696e+06
3.600000000000000000e+04,1.000000000000000000e+00,3.171701748895298323e+00,3.658072810000000056e+06,3.405262331712489482e+06
4.320000000000000000e+04,1.000000000000000000e+00,2.847417177979832736e+00,5.259105379999999888e+06,4.676312575605014339e+06
